video_name,label_str,activity,group,max_tilt,delta_tilt,min_h_w_ratio,delta_h_w_ratio,weighted_tilt,weighted_velocity,weighted_ground_proximity,depth_drop,depth_variance,depth_range,stage3_fall_prob,LABEL
video000158,fall,chair,f_raw_c_2,88.211681,-38.821109,0.551965,-0.250384,56.180972,0.074549,0.503539,-0.284403,0.011919,0.346964,0.99997,1
video000158,fall,chair,f_raw_c_3,92.022912,9.326817,0.618726,-0.210912,37.545069,-0.00231,0.367927,0.322599,0.015362,0.528338,0.999969,1
video000158,fall,stand,f_raw_s_1,124.525127,-0.708502,1.815091,-4.763157,35.841537,0.03316,0.475962,-0.119345,0.02249,0.377905,0.999969,1
video000158,fall,stand,f_raw_s_2,65.458109,65.120094,0.590722,-3.531874,30.733882,0.016146,0.380839,-0.292722,0.041806,0.63179,0.999969,1
video000158,fall,stand,f_raw_s_3,25.142333,15.652316,1.253373,-0.62219,16.699555,0.002138,0.740563,-0.003298,0.001123,0.089572,0.999968,1
video000159,fall,bed,f_raw_b_1,79.422247,-41.529344,1.052918,0.188577,47.768331,0.092347,0.660426,0.096319,0.008672,0.221365,0.999943,1
video000159,fall,bed,f_raw_b_2,65.317761,-62.422367,1.298868,4.139236,27.426173,0.027899,0.550937,-0.065913,0.001212,0.099594,0.999968,1
video000159,fall,bed,f_raw_b_3,73.854911,-10.038013,0.481517,0.182893,66.482144,0.00123,0.695932,0.000248,0.000426,0.061144,0.999962,1
video000159,fall,chair,f_raw_c_1,98.323675,10.436178,0.357324,-0.192341,93.243299,0.010362,0.620315,-0.127835,0.005233,0.219686,0.99997,1
video000159,fall,chair,f_raw_c_2,132.911124,113.62878,0.595976,-0.361804,74.54099,0.013182,0.617808,0.024601,0.003213,0.159651,0.999971,1
video000159,fall,chair,f_raw_c_3,100.680646,95.594532,0.544946,-0.614496,55.022143,0.003717,0.324266,0.096843,0.023949,0.494609,0.999971,1
video000159,fall,stand,f_raw_s_1,58.357104,55.399409,2.298059,-3.873537,24.391231,0.016279,0.686652,-0.028508,0.000353,0.048657,0.999968,1
video000159,fall,stand,f_raw_s_2,50.425473,48.626108,0.491252,-1.126543,22.107487,0.012126,0.771002,0.011173,0.002494,0.16803,0.999961,1
video000159,fall,stand,f_raw_s_3,21.078121,19.757217,3.380816,-2.624144,6.746076,0.007515,0.674259,-0.02984,0.00016,0.038199,0.999964,1
video000160,fall,bed,f_raw_b_1,73.323499,-32.066255,1.031477,0.18691,49.453454,0.099936,0.655077,-0.327013,0.040116,0.499969,0.999946,1
video000160,fall,bed,f_raw_b_2,163.218106,22.203602,0.0,1.010138,143.714135,0.019857,0.321962,0.077104,0.003954,0.24161,0.999955,1
video000160,fall,bed,f_raw_b_3,72.688748,-24.426899,0.662884,0.375411,66.163386,0.017201,0.688411,-0.253607,0.006457,0.296279,0.999963,1
video000160,fall,chair,f_raw_c_1,70.346359,-64.610817,0.572066,0.938484,21.402617,-0.04732,0.927124,0.07245,0.015436,0.346788,0.999945,1
video000160,fall,chair,f_raw_c_2,163.84463,85.517027,0.526368,-0.188625,84.409344,0.020782,0.624436,-0.135765,0.010295,0.278629,0.999969,1
video000160,fall,chair,f_raw_c_3,99.539756,97.908868,0.588174,-0.578937,49.921674,-0.000679,0.340014,-0.072348,0.001746,0.114255,0.999971,1
video000160,fall,stand,f_raw_s_1,27.572054,3.524885,1.415995,-0.510789,9.463292,-0.024363,0.538321,0.108688,0.00268,0.155992,0.999964,1
video000160,fall,stand,f_raw_s_2,27.154135,-3.848915,0.935581,-0.419305,23.591714,0.016141,0.777135,-0.009045,0.000178,0.039757,0.999963,1
video000160,fall,stand,f_raw_s_3,76.999346,75.208469,0.847512,-4.905976,21.428641,0.014708,0.562404,-0.260968,0.007945,0.294962,0.999964,1
video000161,fall,bed,f_raw_b_1,58.671354,-29.677118,0.966404,0.340317,40.849477,0.093495,0.697635,-0.028373,0.002364,0.113784,0.999941,1
video000161,fall,bed,f_raw_b_2,168.907277,28.204411,0.0,-1.32282,138.390694,0.008659,0.464571,0.038232,0.00786,0.268771,0.999956,1
video000161,fall,bed,f_raw_b_3,80.565186,21.155139,1.088815,-0.341536,59.121663,0.023325,0.619702,-0.088259,0.002772,0.139658,0.999966,1
video000161,fall,chair,f_raw_c_1,84.846059,83.037721,0.375326,-0.857888,64.95566,0.043479,0.664814,-0.123965,0.022446,0.427161,0.999968,1
video000161,fall,chair,f_raw_c_2,118.736991,21.602881,0.591855,-0.231804,45.188156,0.033505,0.625025,-0.059494,0.000719,0.078897,0.999969,1
video000161,fall,chair,f_raw_c_3,87.966347,78.905394,0.813804,-0.413611,30.0549,0.003702,0.37498,-0.048314,0.001096,0.079985,0.99997,1
video000161,fall,stand,f_raw_s_1,6.141553,1.029185,2.113604,-3.512505,2.355942,0.026459,0.626655,-0.033618,0.000731,0.079152,0.999966,1
video000161,fall,stand,f_raw_s_2,39.312549,27.919346,0.0,-1.317142,30.06813,0.012857,0.70966,0.171651,0.007063,0.306766,0.999966,1
video000161,fall,stand,f_raw_s_3,2.584859,2.086415,4.792787,-0.878338,0.876621,0.015188,0.648823,-0.03778,0.001098,0.10163,0.99996,1
video000162,fall,bed,f_raw_b_1,93.530473,-65.852718,0.870316,0.752962,58.984078,0.112553,0.705903,-0.26819,0.019747,0.442903,0.999927,1
video000162,fall,bed,f_raw_b_2,103.647744,-75.779188,0.0,0.052724,66.013371,0.053812,0.491209,-0.232393,0.038153,0.531676,0.999969,1
video000162,fall,bed,f_raw_b_3,63.398026,-10.416616,0.975019,-0.138446,49.989681,0.032075,0.620582,-0.010534,0.001026,0.102303,0.999967,1
video000162,fall,chair,f_raw_c_1,22.859943,20.717948,0.868481,0.040449,6.82217,-0.006915,0.525871,0.165864,0.004395,0.211686,0.999968,1
video000162,fall,chair,f_raw_c_2,70.663924,49.617479,1.356157,-1.060051,47.613464,0.01363,0.590778,-0.059431,0.001602,0.110074,0.999971,1
video000162,fall,chair,f_raw_c_3,158.830447,97.498722,0.825777,-0.451968,103.195873,0.028942,0.183014,-0.145335,0.019651,0.41742,0.999963,1
video000162,fall,stand,f_raw_s_1,58.357104,37.82121,1.896321,-4.343006,27.823364,0.026295,0.655028,0.005969,5.3e-05,0.018865,0.999969,1
video000162,fall,stand,f_raw_s_2,19.078354,16.910151,0.583046,-0.951855,9.316376,0.015083,0.755114,0.046732,0.001135,0.081133,0.999962,1
video000162,fall,stand,f_raw_s_3,110.393431,109.986303,1.911115,-3.819405,31.158111,0.056835,0.581375,-0.621275,0.042745,0.656107,0.999968,1
video000163,fall,bed,f_raw_b_1,79.84296,-36.013025,1.047308,0.090119,59.288006,0.06375,0.477956,-0.154705,0.010373,0.271032,0.999953,1
video000163,fall,bed,f_raw_b_2,44.379665,33.552754,0.0,0.533285,22.526662,0.014652,0.366538,-0.034218,0.00073,0.077927,0.999969,1
video000163,fall,bed,f_raw_b_3,83.95224,-36.486342,0.46897,0.52919,59.553187,0.030644,0.715044,-0.041909,0.007772,0.367957,0.999964,1
video000163,fall,chair,f_raw_c_1,21.432214,16.543854,0.951136,-0.027408,8.488251,-0.004583,0.503542,-0.036147,0.002759,0.152354,0.999968,1
video000163,fall,chair,f_raw_c_2,84.818118,79.539212,1.153785,-2.082827,33.415664,0.026924,0.407268,0.069702,0.025056,0.447375,0.999967,1
video000163,fall,chair,f_raw_c_3,45.001233,39.890904,1.96052,-0.284055,22.031084,0.015827,0.680884,-0.111964,0.005681,0.203661,0.999949,1
video000163,fall,stand,f_raw_s_1,105.042943,9.464626,0.0,-5.82804,47.630942,0.020752,0.536171,0.008668,0.002087,0.133991,0.99997,1
video000163,fall,stand,f_raw_s_2,10.958382,-3.072414,0.619058,-1.001926,4.325585,-0.010012,0.833764,0.163467,0.003839,0.206678,0.999957,1
video000163,fall,stand,f_raw_s_3,15.577206,14.399403,2.906175,-2.860791,6.288086,0.020744,0.624608,-0.134473,0.0051,0.203393,0.999967,1
video000164,fall,bed,f_raw_b_1,106.187798,-16.295457,0.667554,0.458997,94.87244,0.027954,0.62477,-0.035143,0.018322,0.457688,0.999936,1
video000164,fall,bed,f_raw_b_2,83.480805,-69.520916,0.0,-0.430527,26.562932,0.034752,0.545872,0.185697,0.008381,0.319028,0.999963,1
video000164,fall,bed,f_raw_b_3,86.611694,13.555568,0.902622,0.018522,77.682441,0.02017,0.666455,-0.09706,0.001334,0.117032,0.999967,1
video000164,fall,chair,f_raw_c_1,35.74934,24.126414,0.95229,0.024945,23.205113,-0.009616,0.509834,0.144563,0.006147,0.226316,0.999969,1
video000164,fall,chair,f_raw_c_2,119.46882,-3.557043,0.730543,-0.710841,81.714014,0.031137,0.436627,-0.152714,0.04451,0.676681,0.999969,1
video000164,fall,chair,f_raw_c_3,172.779124,59.74895,0.979663,-1.655511,91.133203,0.04978,0.385813,-0.346669,0.016046,0.524821,0.999956,1
video000164,fall,stand,f_raw_s_1,105.042943,9.464626,0.0,-5.82804,47.630942,0.020752,0.536171,-0.156037,0.010198,0.279371,0.99997,1
video000164,fall,stand,f_raw_s_2,14.265354,12.810651,0.968203,-0.666585,7.200568,0.013428,0.824621,0.114665,0.007126,0.210177,0.999959,1
video000164,fall,stand,f_raw_s_3,77.610218,-3.217631,0.623198,-0.047102,33.384273,0.04124,0.576383,0.179312,0.020132,0.500435,0.999966,1
video000165,fall,bed,f_raw_b_1,107.916138,-26.780243,0.954233,0.161889,92.417475,0.039779,0.585774,0.0449,0.001645,0.127633,0.999924,1
video000165,fall,bed,f_raw_b_2,21.50783,4.768594,1.177656,-0.399001,15.108125,-0.004147,0.349147,0.366794,0.076139,0.787477,0.999968,1
video000165,fall,bed,f_raw_b_3,78.801333,-24.620739,0.717291,0.360731,68.524007,0.016714,0.67877,-0.030852,0.000412,0.05963,0.999964,1
video000165,fall,chair,f_raw_c_1,91.369695,54.073127,1.12943,-0.761972,58.868081,0.007465,0.598702,-0.01569,0.001196,0.097206,0.999973,1
video000165,fall,chair,f_raw_c_2,23.796581,-23.395064,0.0,-0.887316,10.7822,-0.067282,0.258788,0.150915,0.027523,0.42946,0.99997,1
video000165,fall,chair,f_raw_c_3,71.914452,64.818819,1.934357,-0.917537,27.404669,3.7e-05,0.732709,-0.156169,0.007834,0.246568,0.999954,1
video000165,fall,stand,f_raw_s_1,109.875414,109.455586,2.226745,-2.927977,54.522886,0.011969,0.514389,-0.000596,0.000871,0.096657,0.999971,1
video000165,fall,stand,f_raw_s_2,27.687469,16.340947,1.414394,-1.185985,12.111358,0.013821,0.693615,0.002582,0.000345,0.046249,0.999969,1
video000165,fall,stand,f_raw_s_3,67.365231,24.038506,0.803389,-0.119435,52.773292,0.000792,0.612953,0.222458,0.016909,0.40406,0.999969,1
video000166,fall,bed,f_raw_b_1,109.389954,6.112583,0.593624,0.470331,100.411696,0.00975,0.652766,-0.120414,0.004785,0.215895,0.999927,1
video000166,fall,bed,f_raw_b_2,24.096851,11.908893,0.0,0.961039,16.6206,0.037192,0.423742,-0.217696,0.019479,0.371322,0.999964,1
video000166,fall,bed,f_raw_b_3,66.361866,-5.534732,1.113,0.189894,60.691652,0.005127,0.521008,-0.012842,8.7e-05,0.02491,0.99997,1
video000166,fall,chair,f_raw_c_1,22.598001,19.834607,3.120213,-0.198736,11.272973,-0.002204,0.602414,0.03065,0.000982,0.099271,0.999971,1
video000166,fall,chair,f_raw_c_2,88.982278,34.097782,1.771681,-1.515292,52.122142,0.012667,0.578861,0.022311,0.011201,0.299137,0.999968,1
video000166,fall,chair,f_raw_c_3,27.58372,23.933049,2.12916,-0.588806,10.832474,0.007567,0.777012,-0.058327,0.001792,0.115396,0.999956,1
video000166,fall,stand,f_raw_s_1,109.875414,109.455586,2.226745,-2.927977,54.522886,0.011969,0.514389,-0.000596,0.000871,0.096657,0.999971,1
video000166,fall,stand,f_raw_s_2,58.114969,57.035891,0.997154,-1.397202,30.305037,0.010312,0.666617,0.191807,0.047131,0.510116,0.999969,1
video000166,fall,stand,f_raw_s_3,55.442114,45.277287,1.009373,-0.987325,29.119946,0.000793,0.603077,-0.023455,0.0009,0.087968,0.999971,1
video000167,fall,bed,f_raw_b_1,155.658132,-135.772381,0.0,3.201353,111.408807,-0.004566,0.40676,0.098272,0.006379,0.237258,0.99997,1
video000167,fall,bed,f_raw_b_2,92.289039,-92.181062,0.0,8.423281,75.399028,-0.012909,0.654698,0.216935,0.018808,0.369509,0.999964,1
video000167,fall,bed,f_raw_b_3,49.754486,0.859628,0.962438,0.053724,48.006807,0.001603,0.50464,-0.018713,0.000234,0.040911,0.999969,1
video000167,fall,chair,f_raw_c_1,28.054284,23.974019,0.940298,-0.025287,12.45897,-0.005418,0.507913,-0.047935,0.001262,0.094553,0.999969,1
video000167,fall,chair,f_raw_c_2,41.551686,11.019899,2.776717,0.343817,17.192863,-0.014338,0.721038,0.117151,0.014788,0.337322,0.999966,1
video000167,fall,chair,f_raw_c_3,177.405126,121.154964,1.932698,-1.421403,98.863053,0.045815,0.395345,-0.021632,0.004045,0.224103,0.99997,1
video000167,fall,stand,f_raw_s_1,136.768248,96.365493,1.276727,-0.827848,80.277118,0.022578,0.400901,0.001359,0.008564,0.290362,0.999972,1
video000167,fall,stand,f_raw_s_2,55.821743,34.510684,0.952068,-0.987496,43.341525,0.014436,0.710508,-0.012204,0.00011,0.029023,0.999968,1
video000167,fall,stand,f_raw_s_3,52.608764,46.448548,1.150849,-0.857787,28.242652,0.001874,0.586051,0.017765,0.001132,0.106831,0.999972,1
video000168,fall,bed,f_raw_b_1,166.687486,-119.030784,0.0,0.139547,127.808363,0.084325,0.263645,-0.299295,0.029531,0.491725,0.999969,1
video000168,fall,bed,f_raw_b_2,102.149614,-11.220073,0.585219,0.827125,59.910477,0.006388,0.701775,0.123056,0.032255,0.540304,0.999963,1
video000168,fall,bed,f_raw_b_3,55.096201,-19.616794,1.034835,0.069491,47.394051,0.008981,0.503666,-0.078486,0.001232,0.105928,0.999971,1
video000168,fall,chair,f_raw_c_1,42.533288,-3.646988,1.383007,-0.599004,35.414148,0.030509,0.404568,-0.014614,0.002662,0.15938,0.999971,1
video000168,fall,chair,f_raw_c_2,38.027015,-23.953572,2.769336,0.033145,20.716731,0.044828,0.704215,-0.037011,0.000269,0.048529,0.99996,1
video000168,fall,chair,f_raw_c_3,154.392317,38.987685,1.239777,-1.234569,136.320649,0.033831,0.314309,-0.045286,0.006284,0.275577,0.99997,1
video000168,fall,stand,f_raw_s_1,136.768248,96.365493,1.276727,-0.827848,80.277118,0.022578,0.400901,0.001359,0.008564,0.290362,0.999972,1
video000168,fall,stand,f_raw_s_2,62.156762,53.05676,0.845452,-1.919783,32.42258,0.01485,0.69868,0.111847,0.004691,0.186223,0.999968,1
video000168,fall,stand,f_raw_s_3,63.299125,60.128099,1.019859,-1.111976,26.560029,0.00407,0.630432,-0.021244,0.001172,0.09609,0.999966,1
video000169,fall,bed,f_raw_b_1,82.72439,-66.799019,0.805867,0.768188,55.341454,0.033601,0.5444,-0.013416,0.000417,0.0651,0.999972,1
video000169,fall,bed,f_raw_b_2,45.483285,-22.735914,0.0,-1.265118,29.272171,0.025871,0.445414,-0.041417,0.001987,0.126684,0.999969,1
video000169,fall,bed,f_raw_b_3,113.084645,10.165007,0.83322,-0.220779,103.054786,0.01705,0.620697,-0.067806,0.00145,0.115184,0.999966,1
video000169,fall,chair,f_raw_c_1,122.202242,93.989338,0.858991,-0.963396,45.198087,0.00378,0.300976,-0.135021,0.004272,0.196546,0.999969,1
video000169,fall,chair,f_raw_c_2,11.204803,-3.535492,0.0,-0.039193,5.48079,0.087817,0.436056,-0.014242,0.00301,0.178934,0.999971,1
video000169,fall,chair,f_raw_c_3,171.693889,-2.939184,2.384003,3.629811,70.910176,0.004513,0.586736,0.272944,0.015523,0.437978,0.999967,1
video000169,fall,stand,f_raw_s_1,157.38873,-50.042544,0.0,1.007892,73.070295,0.017442,0.143426,-0.013479,0.003376,0.174104,0.999966,1
video000169,fall,stand,f_raw_s_2,67.092032,64.658442,0.733518,-2.153629,31.393646,0.030412,0.353414,-0.147934,0.021783,0.495557,0.999968,1
video000169,fall,stand,f_raw_s_3,35.280118,30.413304,1.251966,-0.628116,16.629876,0.002075,0.625653,0.046652,0.000933,0.08027,0.999969,1
video000170,fall,bed,f_raw_b_1,60.242744,-5.490376,0.0,-0.637858,56.843624,0.015192,0.635133,-0.114422,0.005757,0.208129,0.999965,1
video000170,fall,bed,f_raw_b_2,92.346393,-62.501686,0.605742,0.633632,51.490044,0.012139,0.405521,-0.167321,0.029884,0.550613,0.999971,1
video000170,fall,bed,f_raw_b_3,115.061771,3.238458,0.667513,-0.126826,109.483112,0.018899,0.614699,0.0695,0.002871,0.17789,0.99996,1
video000170,fall,chair,f_raw_c_1,21.160611,17.717657,1.891258,-1.360794,11.207029,0.004259,0.495278,-0.054032,0.002496,0.141029,0.99997,1
video000170,fall,chair,f_raw_c_2,34.165333,-30.44351,0.0,-0.915783,17.018556,0.010919,0.537532,0.168523,0.056548,0.696819,0.999969,1
video000170,fall,chair,f_raw_c_3,161.36501,154.347667,2.303974,-1.194112,89.511355,-0.01011,0.532942,-0.140295,0.007032,0.249353,0.99997,1
video000170,fall,stand,f_raw_s_1,157.38873,-50.042544,0.0,1.007892,73.070295,0.017442,0.143426,-0.013479,0.003376,0.174104,0.999966,1
video000170,fall,stand,f_raw_s_2,44.940835,44.368442,1.080819,-1.510525,22.438393,0.013014,0.69835,0.230434,0.042845,0.504013,0.999968,1
video000170,fall,stand,f_raw_s_3,65.118083,60.92777,0.941994,-1.01853,33.8115,0.001916,0.623716,0.0724,0.001928,0.110976,0.999968,1
video000171,fall,bed,f_raw_b_1,80.01977,12.183405,0.592777,-0.019123,66.428514,-0.011422,0.617481,0.050922,0.006027,0.237234,0.999969,1
video000171,fall,bed,f_raw_b_2,130.499419,0.262086,0.0,2.062301,97.455409,0.021442,0.474646,0.198778,0.006408,0.271736,0.99997,1
video000171,fall,bed,f_raw_b_3,103.109049,-45.418884,0.738359,-0.055385,85.345415,0.039445,0.651196,-0.140334,0.008306,0.235338,0.999963,1
video000171,fall,chair,f_raw_c_1,34.28093,7.587254,1.686289,-2.501185,13.884072,0.029151,0.455202,-0.174757,0.013599,0.417607,0.999971,1
video000171,fall,chair,f_raw_c_2,22.268248,-5.716113,1.7543,-1.260068,14.087607,0.05417,0.595978,-0.736647,0.138528,0.919287,0.999968,1
video000171,fall,chair,f_raw_c_3,175.951047,158.707433,2.327532,-0.647629,126.158688,0.007682,0.55697,-0.170955,0.005794,0.245027,0.999968,1
video000171,fall,stand,f_raw_s_1,1.41113,-1.00662,3.22037,-2.1754,0.972605,0.018046,0.712974,0.020584,0.000208,0.039414,0.999953,1
video000171,fall,stand,f_raw_s_2,89.156496,34.095933,0.415416,-0.564443,64.331418,0.025731,0.562982,-0.291897,0.027052,0.443668,0.99997,1
video000171,fall,stand,f_raw_s_3,63.807106,61.35497,0.934202,-1.626425,34.99454,0.007653,0.679895,0.009644,0.002258,0.135227,0.999968,1
video000172,fall,bed,f_raw_b_1,69.331292,-48.014914,0.949093,0.637806,45.303917,0.026284,0.644806,0.022524,0.000304,0.040074,0.999969,1
video000172,fall,bed,f_raw_b_2,51.436135,-15.564834,1.448569,0.028127,27.040161,0.039016,0.446325,-0.29953,0.021764,0.507485,0.99997,1
video000172,fall,bed,f_raw_b_3,106.325693,15.777918,0.74376,0.135063,99.00217,0.013047,0.643632,-0.038066,0.000236,0.043342,0.999964,1
video000172,fall,chair,f_raw_c_1,60.68372,57.797071,1.167818,-1.737489,33.360207,0.001976,0.519899,0.062493,0.004843,0.223961,0.999971,1
video000172,fall,chair,f_raw_c_2,24.59236,-10.427634,2.897983,0.46705,11.83328,0.003406,0.702815,-0.376084,0.039728,0.53636,0.999965,1
video000172,fall,chair,f_raw_c_3,179.437625,168.797742,2.5168,0.773089,92.916976,0.009351,0.614836,-0.089411,0.013273,0.327955,0.999969,1
video000172,fall,stand,f_raw_s_1,12.46999,4.219543,1.35542,-0.583305,8.476315,0.00125,0.592863,-0.013721,0.000325,0.060649,0.99997,1
video000172,fall,stand,f_raw_s_2,94.268898,64.641292,0.0,-1.21934,61.010888,0.020516,0.588951,-0.189931,0.012268,0.315903,0.99997,1
video000172,fall,stand,f_raw_s_3,42.777378,35.640525,0.686684,-1.022954,28.047059,0.01628,0.626015,0.00701,8.8e-05,0.024857,0.99997,1
video000173,fall,bed,f_raw_b_1,58.178998,-29.633223,0.7483,0.515521,45.497996,0.027274,0.626693,0.086599,0.00203,0.156037,0.999969,1
video000173,fall,bed,f_raw_b_2,124.180419,9.160071,0.0,-1.636221,98.335458,0.021769,0.39045,0.124091,0.027706,0.453171,0.999971,1
video000173,fall,bed,f_raw_b_3,130.599483,12.125415,0.815135,-0.131055,120.678488,0.022007,0.576652,-0.107769,0.001872,0.138557,0.999964,1
video000173,fall,chair,f_raw_c_1,10.47494,3.405301,2.510972,-0.539362,7.883767,0.016326,0.527574,-0.221866,0.007558,0.247978,0.999972,1
video000173,fall,chair,f_raw_c_2,96.298107,48.865688,1.014353,-0.965177,66.2998,0.029842,0.536804,-0.041697,0.012676,0.376466,0.999971,1
video000173,fall,chair,f_raw_c_3,157.933877,-34.957852,0.0,-1.608151,143.055431,0.075477,0.269816,-0.093351,0.014852,0.382815,0.999962,1
video000173,fall,stand,f_raw_s_1,6.141553,1.029185,2.113604,-3.512505,2.355942,0.026459,0.626655,0.155712,0.023893,0.427145,0.999966,1
video000173,fall,stand,f_raw_s_2,76.293622,6.968484,0.441883,-0.245716,69.140108,0.015304,0.609824,-0.017413,8.5e-05,0.027178,0.99997,1
video000173,fall,stand,f_raw_s_3,24.469457,21.45213,0.662329,-1.03255,15.32105,0.012456,0.623179,0.033966,0.001881,0.148966,0.999969,1
video000174,fall,bed,f_raw_b_1,77.498288,-48.370477,0.748614,0.496343,51.116206,0.022878,0.663687,-0.035877,0.003061,0.155553,0.999969,1
video000174,fall,bed,f_raw_b_2,128.2601,-103.619649,0.0,0.970375,106.488252,0.004805,0.173986,0.177437,0.005445,0.220961,0.999959,1
video000174,fall,bed,f_raw_b_3,72.819868,-50.239481,0.778182,0.842977,49.321309,0.037434,0.736748,0.019691,0.009257,0.307868,0.999962,1
video000174,fall,chair,f_raw_c_1,95.14095,94.031505,1.341716,-3.447615,23.644608,0.011651,0.53772,-0.231064,0.027722,0.44578,0.99997,1
video000174,fall,chair,f_raw_c_3,176.40725,171.110064,2.489507,1.069336,80.204315,-0.012291,0.672741,-0.045528,0.006515,0.244354,0.999968,1
video000174,fall,stand,f_raw_s_1,1.41113,-1.00662,3.22037,-2.1754,0.972605,0.018046,0.712974,0.209412,0.010939,0.291137,0.999953,1
video000174,fall,stand,f_raw_s_2,79.13372,-72.317479,0.394967,-0.003715,67.166248,0.036273,0.635016,-0.004716,0.000152,0.036381,0.999969,1
video000174,fall,stand,f_raw_s_3,57.209937,-25.798997,0.628067,-0.501886,47.882049,0.025841,0.56902,-0.270333,0.023631,0.375364,0.999968,1
video000175,fall,bed,f_raw_b_1,97.753867,3.221357,0.612741,-0.350081,63.879537,0.019922,0.537599,-0.140974,0.010103,0.261202,0.99997,1
video000175,fall,bed,f_raw_b_2,52.790099,2.011492,0.618529,-0.504385,43.674135,0.020373,0.444971,0.095751,0.007244,0.242568,0.999969,1
video000175,fall,bed,f_raw_b_3,65.224208,-27.869605,1.153093,0.145488,55.659142,0.036409,0.743722,-0.488574,0.034041,0.526395,0.999963,1
video000175,fall,chair,f_raw_c_1,50.535986,47.514358,1.76013,-2.393038,18.311557,0.000721,0.533062,-0.164402,0.015424,0.406946,0.999971,1
video000175,fall,chair,f_raw_c_2,8.350157,0.176808,0.0,7.613549,5.954197,-0.014988,0.588176,0.009507,0.001317,0.108392,0.99996,1
