video_id,label,prob_model_bed,prob_model_chair,prob_model_stand,ensemble_probability,tilt_std,ground_proximity_range,tilt_total_variation,ground_proximity_iqr,tilt_abs_delta,depth_variance,depth_iqr,depth_mean_abs_diff,depth_second_half_std,depth_abs_delta,stage5_score,stage5_decision
C_N_481_resized,1,0.6957278251647949,0.8570351600646973,0.7702948451042175,0.7743526101112366,1.634472,0.090911,8.257964,0.048562,2.982306,0.006597,0.079337,0.048938,0.014719,0.244688,0.6309221875010228,1
C_N_482_resized,1,0.7674432992935181,0.9217458367347717,0.8289212584495544,0.8393701314926147,4.923479,0.087571,19.616715,0.033278,4.892479,0.004277,0.094483,0.057514,0.024288,0.090953,0.6792507152988123,1
C_N_483_resized,1,0.6881648302078247,0.8538813591003418,0.7323874235153198,0.7581445376078287,3.174696,0.087579,14.408663,0.050651,4.314681,0.008385,0.167368,0.054689,0.011485,0.176285,0.6266372599216266,1
C_N_484_resized,1,0.745364248752594,0.8895024657249451,0.8720358610153198,0.835634191830953,8.05364,0.111666,22.936818,0.053843,22.936818,0.007578,0.101454,0.056768,0.07424,0.231127,0.6920704582269133,1
C_N_485_resized,1,0.7539023160934448,0.892105758190155,0.8694436550140381,0.8384839097658793,9.511999,0.115749,42.099368,0.055824,20.784594,0.007377,0.113027,0.054574,0.053497,0.2309,0.6969918585662855,1
C_N_486_resized,1,0.7602026462554932,0.8924636840820312,0.848559558391571,0.8337419629096985,8.536315,0.128783,30.212616,0.079273,24.33809,0.012407,0.125828,0.088638,0.033138,0.20982,0.7004734889027335,1
C_N_487_resized,1,0.8136259317398071,0.9539335370063782,0.879980742931366,0.8825134038925171,4.762671,0.072211,11.907279,0.029168,11.651637,0.001169,0.045837,0.03662,0.034122,0.004144,0.7029374037129037,1
C_N_488_resized,1,0.7395455837249756,0.920666515827179,0.8399100303649902,0.833374043305715,2.589241,0.099918,12.06714,0.051654,1.954386,0.004892,0.075256,0.066079,0.060452,0.188017,0.6802735056593023,1
C_N_489_resized,1,0.7969392538070679,0.893748939037323,0.874027669429779,0.8549052874247233,14.424874,0.19856,60.277639,0.120298,48.429091,0.006084,0.13324,0.041118,0.06057,0.154465,0.7374697790680227,1
C_N_49,1,0.7427513599395752,0.8725466132164001,0.8202493190765381,0.8118490974108378,9.304858,0.170829,54.472474,0.090576,33.449942,0.029633,0.293128,0.06547,0.075953,0.516659,0.7285081228687545,1
C_N_490_resized,1,0.7626895904541016,0.4853432774543762,0.5565176606178284,0.601516842842102,17.513,0.126444,52.981327,0.049277,50.375755,0.000215,0.019119,0.021129,0.009694,0.006141,0.5461837719057135,1
C_N_491_resized,1,0.7673134207725525,0.9190431833267212,0.7918053269386292,0.8260539770126343,3.786605,0.126147,28.301454,0.074312,6.294362,0.002604,0.076939,0.06102,0.04328,0.081151,0.682245402154459,1
C_N_492_resized,1,0.8090708255767822,0.9024773240089417,0.8788167238235474,0.8634549578030905,10.363052,0.170254,43.841329,0.111247,34.992175,0.00747,0.131302,0.048604,0.029978,0.182381,0.7294023007802704,1
C_N_493_resized,1,0.789771318435669,0.9090613126754761,0.8687446713447571,0.855859100818634,11.026209,0.193327,36.774094,0.103546,32.666794,0.00652,0.12542,0.055192,0.037477,0.109155,0.724771594641266,1
C_N_494_resized,1,0.7828162908554077,0.9201667308807373,0.8828923106193542,0.8619584441184998,10.468171,0.173459,33.071644,0.088161,33.071644,0.011017,0.14088,0.097288,0.062387,0.098337,0.7314484699742291,1
C_N_495_resized,1,0.7856801748275757,0.893406093120575,0.8742942214012146,0.8511268297831217,13.373445,0.173763,49.494178,0.094722,40.517968,0.009179,0.166553,0.078161,0.089165,0.081179,0.7285615515040802,1
C_N_496_resized,1,0.7897382378578186,0.889100193977356,0.8395975232124329,0.8394786516825358,15.312484,0.186148,52.403085,0.131343,38.211537,0.013908,0.195637,0.08159,0.094685,0.121863,0.7331247932564334,1
C_N_497_resized,1,0.7425867319107056,0.9451835751533508,0.8840526938438416,0.857274333635966,0.975961,0.093998,5.605554,0.034758,3.068754,0.020924,0.117621,0.153596,0.196902,0.182949,0.7116967002411784,1
C_N_498_resized,1,0.7809341549873352,0.9167691469192505,0.8138145804405212,0.8371726274490356,9.452256,0.202383,33.852507,0.102723,26.682529,0.001608,0.065566,0.056792,0.016749,0.088344,0.7083398993127276,1
C_N_499,1,0.8065452575683594,0.8998744487762451,0.7553216218948364,0.8205804427464803,9.632767,0.316275,41.537913,0.053269,21.212133,0.009986,0.019336,0.110397,0.126496,0.028229,0.7056902854728596,1
C_N_50,1,0.7527861595153809,0.6841933131217957,0.40216493606567383,0.6130481362342834,9.8147,0.157126,59.413077,0.085856,32.826597,0.00313,0.073211,0.050015,0.029141,0.082902,0.5547517837538313,1
C_N_500,1,0.7800137400627136,0.7188066244125366,0.8703204393386841,0.7897136012713114,21.129657,0.083371,61.984961,0.03037,61.984961,0.003378,0.043271,0.048973,0.067183,0.050663,0.6791903750581816,1
C_N_501,1,0.8062232136726379,0.8986907601356506,0.7667773365974426,0.823897103468577,9.401866,0.316288,39.840313,0.053928,21.412917,0.01014,0.023652,0.111822,0.127059,0.019171,0.7070279788490242,1
C_N_502,1,0.7932787537574768,0.5382376909255981,0.551716148853302,0.627744197845459,13.893889,0.133347,40.554028,0.067219,40.554028,0.00295,0.072761,0.030531,0.002753,0.150333,0.5685154678248028,1
C_N_503,1,0.7959743142127991,0.7807440161705017,0.8184744715690613,0.7983976006507874,8.68075,0.114497,26.642256,0.055708,26.642256,0.006553,0.091024,0.05309,0.011857,0.213253,0.6544086333752931,1
C_N_504,1,0.5180290937423706,0.27339744567871094,0.4051964282989502,0.39887432257334393,11.748763,0.12103,34.608471,0.076937,34.608471,0.004266,0.060642,0.063926,0.067667,0.174076,0.38873696518714995,0
C_N_505,1,0.43547141551971436,0.5085018277168274,0.28415271639823914,0.4093753198782603,2.595914,0.091916,7.849192,0.033543,7.849192,0.005237,0.120046,0.081968,0.040397,0.194968,0.36477123433699465,0
C_N_506,1,0.7944550514221191,0.6617763638496399,0.7903645038604736,0.7488653063774109,24.158109,0.187666,71.290377,0.090166,71.290377,0.000969,0.048834,0.027746,0.02983,0.011375,0.6605308681732829,1
C_N_507,1,0.8170639872550964,0.6411009430885315,0.8201145529747009,0.759426494439443,18.439127,0.162188,60.161999,0.068926,60.161999,0.001087,0.046355,0.035093,0.013677,0.05468,0.6569297049852527,1
C_N_508_resized,1,0.7862809300422668,0.24789346754550934,0.4448145925998688,0.49299633006254834,14.316687,0.126801,41.172444,0.059175,41.172444,0.000395,0.025891,0.026038,0.024543,0.007439,0.49009090596089444,1
C_N_509_resized,1,0.7914753556251526,0.44762304425239563,0.5906329154968262,0.6099104384581248,11.609496,0.12606,33.549221,0.056991,33.549221,0.001265,0.048894,0.033097,0.036607,0.009255,0.5485803451847129,1
C_N_51,1,0.7604981064796448,0.8979100584983826,0.8756282329559326,0.84467879931132,5.355136,0.170268,38.428443,0.106601,17.176697,0.032673,0.276948,0.114442,0.156227,0.070069,0.7430121279447691,1
C_N_510_resized,1,0.7899172902107239,0.7383012175559998,0.7319132685661316,0.7533772587776184,18.598706,0.141119,51.426533,0.058937,51.426533,0.002806,0.062858,0.044111,0.060465,0.084537,0.6444393538315535,1
C_N_511_resized,1,0.8230012655258179,0.7641426920890808,0.7879789471626282,0.7917076349258423,6.797105,0.109639,23.626277,0.061866,18.641471,0.000574,0.025915,0.02782,0.026427,0.074246,0.6395491389927831,1
C_N_512_resized,1,0.796797513961792,0.40464919805526733,0.8003287315368652,0.6672584811846415,26.641288,0.160834,81.769463,0.06696,81.769463,0.00127,0.033063,0.034331,0.031382,0.044879,0.6213279931206295,1
C_N_513,1,0.4998204708099365,0.17248128354549408,0.28710198402404785,0.3198012461264928,10.662021,0.121365,31.576281,0.047339,31.576281,0.003452,0.073406,0.048193,0.033159,0.016088,0.32948604569183865,0
C_N_514,1,0.36059337854385376,0.157184898853302,0.2786298990249634,0.26546939214070636,8.535369,0.099326,26.021338,0.045302,26.021338,0.004125,0.106605,0.045699,0.027159,0.089767,0.26571718599423966,0
C_N_515,1,0.5061935782432556,0.27822548151016235,0.33231431245803833,0.3722444574038188,6.928193,0.073045,21.255818,0.036333,21.255818,0.003954,0.103744,0.039798,0.041292,0.138542,0.34879493906604425,0
C_N_516_resized,1,0.7946949005126953,0.7718046307563782,0.770009458065033,0.7788363297780355,31.512837,0.594764,172.872828,0.05343,26.610928,0.001971,0.074058,0.046175,0.031019,0.069292,0.7039722135624903,1
C_N_517_resized,1,0.7642937302589417,0.49653926491737366,0.704434871673584,0.6550892889499664,40.030282,0.492655,134.15019,0.060955,134.15019,0.009394,0.082805,0.061886,0.109175,0.287962,0.6766857010360146,1
C_N_518_resized,1,0.7983132600784302,0.19220873713493347,0.3678785264492035,0.452800174554189,15.102946,0.117764,45.272655,0.061612,45.272655,0.000635,0.03512,0.027516,0.016757,0.025229,0.48953648291946017,1
C_N_519,1,0.6869978904724121,0.6398084759712219,0.639539897441864,0.6554487546284994,9.990958,0.142173,30.799275,0.070402,30.799275,0.022095,0.17662,0.133087,0.079666,0.136961,0.5723325259009091,1
C_N_52,1,0.8061203956604004,0.9083267450332642,0.8532951474189758,0.8559140960375468,21.585518,0.177122,69.771103,0.091524,68.203445,0.007203,0.11971,0.068457,0.046101,0.135605,0.7493923890393307,1
C_N_520,1,0.7620664238929749,0.6682744026184082,0.7133217453956604,0.7145541906356812,9.898964,0.081822,30.544771,0.026593,30.544771,0.002916,0.062559,0.08077,0.07003,0.06305,0.5931618704348666,1
C_N_521,1,0.43686383962631226,0.411788672208786,0.21566753089427948,0.35477334757645923,3.888442,0.032546,11.426166,0.004886,11.426166,0.00538,0.086064,0.068293,0.030807,0.212017,0.3112197339112709,0
C_N_522,1,0.5763164162635803,0.44735291600227356,0.38760730624198914,0.470425546169281,10.390522,0.119997,32.27619,0.037355,32.27619,0.008799,0.134294,0.101234,0.04394,0.234441,0.43735173973498404,0
C_N_524_resized,1,0.8053343892097473,0.8108356595039368,0.8893262147903442,0.8351654211680094,14.521082,0.090228,44.720935,0.044848,35.915759,0.000916,0.027583,0.023413,0.040219,0.090508,0.6894192427201489,1
C_N_525_resized,1,0.8262197971343994,0.8574258089065552,0.9003534317016602,0.8613330125808716,13.259073,0.143633,37.32752,0.076895,37.32752,0.002578,0.080352,0.036305,0.029227,0.084699,0.715898612392764,1
C_N_526_resized,1,0.49001649022102356,0.7013684511184692,0.7090121507644653,0.6334656973679861,13.168491,0.031307,34.001946,0.008585,34.001946,0.014768,0.188297,0.070399,0.070048,0.300849,0.548749589700121,1
C_N_527_resized,1,0.7776963114738464,0.3695661127567291,0.7758775949478149,0.6410466730594635,5.879459,0.026778,16.733965,0.012569,16.104853,0.003012,0.099098,0.034286,0.043823,0.128752,0.5393106574889344,1
C_N_528_resized,1,0.8226085901260376,0.8774824738502502,0.8827711343765259,0.8609540661176046,12.132477,0.154878,36.374087,0.075052,36.374087,0.002124,0.042232,0.043196,0.040424,0.040199,0.7095601557256224,1
C_N_529_resized,1,0.32091081142425537,0.14345310628414154,0.2658824324607849,0.24341545005639395,10.979507,0.071647,50.516777,0.03421,12.393731,0.001609,0.034913,0.031312,0.045695,0.011755,0.23672571303742443,0
C_N_53,1,0.7702162265777588,0.8761775493621826,0.8777180910110474,0.8413706223169962,7.763745,0.096846,81.615355,0.053995,7.699443,0.01909,0.215931,0.084228,0.058532,0.289322,0.7039735408259021,1
C_N_530_resized,1,0.7644770741462708,0.4175843894481659,0.8130411505699158,0.6650342047214508,11.310536,0.059016,38.836591,0.011335,38.836591,0.003633,0.09559,0.027642,0.059183,0.115764,0.5782062803291503,1
C_N_531_resized,1,0.809974730014801,0.29350724816322327,0.6401345729827881,0.5812055170536041,9.636368,0.059587,29.38061,0.031424,29.38061,0.00042,0.027765,0.022243,0.01222,0.007518,0.5214448152937745,1
C_N_532_resized,1,0.47545239329338074,0.8464674353599548,0.8019418716430664,0.7079539000988007,4.888664,0.082356,13.628741,0.050945,10.659699,0.030079,0.20174,0.105579,0.13102,0.527893,0.6401624383990525,1
C_N_533_resized,1,0.743194580078125,0.7768187522888184,0.8189380764961243,0.7796504696210226,12.092403,0.050858,40.082153,0.024303,32.145015,0.006093,0.119796,0.051821,0.045796,0.165781,0.642973202028973,1
C_N_534_resized,1,0.8047202229499817,0.8756451606750488,0.8618804216384888,0.8474152684211731,12.410344,0.102777,35.577533,0.044982,35.577533,0.001585,0.044927,0.058887,0.044716,0.017152,0.6924463897682114,1
C_N_535_resized,1,0.5370921492576599,0.8292535543441772,0.7582501769065857,0.708198626836141,6.607206,0.097269,47.765412,0.051568,0.597188,0.049101,0.250414,0.110251,0.212101,0.629068,0.6471924904437935,1
C_N_536_resized,1,0.7796011567115784,0.7911311984062195,0.8256824016571045,0.7988049189249674,9.244681,0.072933,26.933908,0.025794,26.933908,0.000898,0.028542,0.028582,0.028981,0.103275,0.6417044564411489,1
C_N_537_resized,1,0.828915536403656,0.934469997882843,0.9068069458007812,0.8900641600290934,12.346751,0.158693,36.302693,0.08715,32.927989,0.00078,0.02561,0.041193,0.025761,0.016456,0.7350204281383942,1
C_N_538_resized,1,0.2933292090892792,0.20167940855026245,0.15600258111953735,0.217003732919693,8.114329,0.047424,43.640814,0.028012,0.385516,0.000358,0.01527,0.019798,0.022786,0.016003,0.20304201697951577,0
C_N_539,1,0.5834694504737854,0.6851074695587158,0.6965444087982178,0.655040442943573,10.617558,0.324172,48.504812,0.093434,20.918312,0.018754,0.102708,0.120193,0.053943,0.399128,0.5922630492041356,1
C_N_54,1,0.7296466827392578,0.9071375131607056,0.7937134504318237,0.8101658821105957,1.451225,0.110949,8.18462,0.051317,3.731224,0.01051,0.190782,0.142899,0.105747,0.12594,0.6772594098146157,1
C_N_540,1,0.6501916646957397,0.598774790763855,0.5814163088798523,0.610127588113149,13.103166,0.303186,94.590183,0.291943,19.143077,0.010464,0.20004,0.118619,0.097364,0.192781,0.5891305964190825,1
C_N_541,1,0.6360409259796143,0.5176394581794739,0.5616950392723083,0.5717918078104655,6.564389,0.348605,53.226146,0.168271,1.048814,0.099749,0.318698,0.461627,0.271397,0.017135,0.5660021171671773,1
C_N_542,1,0.7451855540275574,0.8754876255989075,0.7565979361534119,0.7924237052599589,7.645894,0.148502,27.395565,0.093988,14.235043,0.005392,0.038142,0.069318,0.096357,0.156777,0.6701478988968298,1
C_N_543,1,0.46394580602645874,0.41658392548561096,0.37786710262298584,0.41946561137835187,0.588661,0.001826,3.044466,0.000914,1.102414,0.000172,0.01226,0.018131,0.015273,0.01114,0.3274494598294314,0
C_N_544,1,0.8139930963516235,0.7851383090019226,0.8397652506828308,0.8129655520121256,51.688004,0.653046,285.668017,0.153039,10.389599,0.011611,0.063682,0.086837,0.141741,0.27157,0.8018048944468319,1
C_N_545,1,0.6641895771026611,0.3121767044067383,0.6243036389350891,0.5335566401481628,43.351843,0.375309,138.859706,0.040026,138.859706,0.005008,0.075607,0.040762,0.055408,0.22976,0.5883872104039081,1
C_N_546,1,0.4020252525806427,0.39177295565605164,0.40195420384407043,0.39858413736025494,4.371926,0.002181,13.185576,0.001651,8.675912,0.001841,0.058657,0.023872,0.027964,0.113922,0.315595413221836,0
C_N_547,1,0.34512579441070557,0.27699488401412964,0.315655916929245,0.31259219845136005,0.792493,0.00075,2.560996,0.000309,2.034178,0.000483,0.038813,0.029151,0.023517,0.003272,0.24703215186091468,0
C_N_548,1,0.4131090044975281,0.3994544744491577,0.3926870822906494,0.40175018707911175,0.455364,0.004709,2.451736,0.002799,1.243268,4.7e-05,0.013271,0.009819,0.005952,0.006753,0.3058890970677202,0
C_N_549,1,0.6726153492927551,0.5383734703063965,0.7310178279876709,0.6473355491956075,32.76712,0.338952,166.595747,0.178051,18.443605,0.001196,0.036452,0.037196,0.039184,0.104635,0.6234277182521837,1
C_N_55,1,0.791050374507904,0.9276776909828186,0.9028517007827759,0.8738599220911661,7.981531,0.127715,45.980209,0.045386,20.121581,0.034924,0.312033,0.166911,0.094556,0.26502,0.7605296836533519,1
C_N_550_resized,1,0.8081411123275757,0.9106961488723755,0.869549036026001,0.8627954324086508,23.749713,0.311973,118.165248,0.188561,30.40624,0.011839,0.187446,0.064725,0.036051,0.161124,0.7782090139341732,1
C_N_551_resized,1,0.8225936889648438,0.9117642045021057,0.8837839961051941,0.8727139631907145,9.84124,0.226283,34.969265,0.125567,16.695211,0.004879,0.090608,0.097258,0.037495,0.102453,0.7342633511875768,1
C_N_552_resized,1,0.7157794237136841,0.7350254654884338,0.8381402492523193,0.7629817128181458,64.661925,0.67948,381.041256,0.152251,27.892738,0.016961,0.241158,0.144813,0.13697,0.084578,0.7904306944422254,1
C_N_553_resized,1,0.7119181752204895,0.40278390049934387,0.47107526659965515,0.5285924474398295,79.68006,0.236823,510.850906,0.205848,151.129188,0.04389,0.330931,0.296315,0.16713,0.360392,0.6871050943230915,1
C_N_554_resized,1,0.7153535485267639,0.7013067603111267,0.6450716257095337,0.6872439781824747,67.358738,0.400649,360.528742,0.0103,0.0,0.058064,0.104683,0.230693,0.281822,0.046511,0.6999966815776979,1
C_N_56,1,0.7373446822166443,0.8356434106826782,0.6087626218795776,0.7272502382596334,1.23626,0.1523,7.824221,0.113548,3.647083,0.002728,0.045412,0.052792,0.046927,0.043074,0.611511837495099,1
C_N_57,1,0.7822426557540894,0.9105240702629089,0.7719390392303467,0.8215685884157816,5.336037,0.123688,21.865755,0.070513,16.481301,0.007044,0.048486,0.088151,0.052167,0.248641,0.687562850449445,1
C_N_58,1,0.8002020716667175,0.8665393590927124,0.8184150457382202,0.8283854921658834,14.099206,0.169456,58.86806,0.10105,50.565226,0.01226,0.154916,0.090107,0.07147,0.02496,0.7156830042974853,1
C_N_59,1,0.7568891048431396,0.9218683838844299,0.8381880521774292,0.8389818469683329,11.699756,0.148398,91.932559,0.050471,32.535707,0.016401,0.099999,0.110063,0.148463,0.359001,0.7336198227852917,1
C_N_60,1,0.7851933240890503,0.8933737277984619,0.9169182181358337,0.8651617566744486,9.619123,0.117177,53.973763,0.050771,17.025267,0.03061,0.303743,0.109604,0.095318,0.315127,0.7518307560025189,1
C_N_61_resized,1,0.7795460820198059,0.9104769229888916,0.813474714756012,0.8344992399215698,24.110477,0.212977,67.526135,0.083417,67.526135,0.004948,0.086038,0.060897,0.048843,0.14663,0.7395920414866675,1
C_N_62_resized,1,0.7795460820198059,0.9104769229888916,0.813474714756012,0.8344992399215698,24.110477,0.212977,67.526135,0.083417,67.526135,0.004948,0.086038,0.060897,0.048843,0.14663,0.7395920414866675,1
C_N_63_resized,1,0.7795460820198059,0.9104769229888916,0.813474714756012,0.8344992399215698,24.110477,0.212977,67.526135,0.083417,67.526135,0.004948,0.086038,0.060897,0.048843,0.14663,0.7395920414866675,1
C_N_64_resized,1,0.7795460820198059,0.9104769229888916,0.813474714756012,0.8344992399215698,24.110477,0.212977,67.526135,0.083417,67.526135,0.004948,0.086038,0.060897,0.048843,0.14663,0.7395920414866675,1
C_N_65_resized,1,0.7795460820198059,0.9104769229888916,0.813474714756012,0.8344992399215698,24.110477,0.212977,67.526135,0.083417,67.526135,0.004948,0.086038,0.060897,0.048843,0.14663,0.7395920414866675,1
C_N_66_resized,1,0.7680330276489258,0.6118480563163757,0.6892986297607422,0.6897265712420145,8.837867,0.058566,32.344463,0.039084,23.769985,0.003394,0.092337,0.05267,0.031846,0.057758,0.5754982908496384,1
C_N_67_resized,1,0.7680330276489258,0.6118480563163757,0.6892986297607422,0.6897265712420145,8.837867,0.058566,32.344463,0.039084,23.769985,0.003394,0.092337,0.05267,0.031846,0.057758,0.5754982908496384,1
